Date,Open,High,Low,Close,Volume
22/04/19,597,597,584.049988,587.650024,427935
23/04/19,587,589.700012,581.099976,584.150024,625215
24/04/19,584.900024,586.900024,575.799988,582.75,650403
25/04/19,582,583.099976,570.700012,572.200012,846268
26/04/19,574,582.200012,572.5,580.400024,508646
30/04/19,583,583.599976,564.349976,577.150024,479083
02/05/19,574,585.299988,570.049988,576.5,382360
03/05/19,575,577.799988,552.299988,556.5,1964046
06/05/19,562,610.400024,561.75,605.200012,6516899
07/05/19,604,611.299988,592.049988,596,1523112
08/05/19,594.049988,601,584.25,590.25,578846
09/05/19,589,596.5,585.049988,589,375776
10/05/19,589.75,594.650024,589,590,333536
13/05/19,590.950012,592.549988,570.150024,574.900024,596008
14/05/19,575,581.5,565.5,574.099976,519519
15/05/19,578.599976,578.599976,555.299988,556.799988,478228
16/05/19,562,607.950012,553.049988,603.599976,9149206
17/05/19,604,624.200012,600.5,619.75,3411734
20/05/19,626.099976,635,607,609.450012,1988897
21/05/19,611.400024,619.049988,599.150024,616.400024,1640493
22/05/19,616.5,629.950012,616.450012,622.5,1078562
23/05/19,625.5,631.700012,611,616.349976,603604
24/05/19,617,629.799988,617,628.349976,499812
27/05/19,629,637.400024,626.900024,635.849976,699736
28/05/19,637,648.650024,631.099976,645.400024,730089
29/05/19,647.799988,649.900024,632.549988,635.150024,445031
30/05/19,636,640.549988,629,633.049988,618231
31/05/19,634.700012,638.5,628.549988,631.099976,899278
03/06/19,632,642.75,629,630.650024,545320
04/06/19,633,645,625.299988,630.950012,1069302
06/06/19,626.349976,632.450012,619.25,624,582988
07/06/19,621,630.549988,621,628.549988,334864
10/06/19,629.299988,634.349976,622.950012,627.25,328531
11/06/19,626,641,622.299988,636.799988,395816
12/06/19,635.950012,636.799988,625,627.299988,484896
13/06/19,627.900024,634.299988,624,631.349976,385216
14/06/19,628,637.950012,625.25,628,427976
17/06/19,627.200012,631.200012,620,622.049988,478381
18/06/19,622,626.549988,618.099976,621.5,282399
19/06/19,623.099976,625.5,604.849976,610,680534
20/06/19,605.049988,620.25,597.599976,616.099976,738839
21/06/19,612.099976,614.400024,599.099976,607.549988,677792
24/06/19,607.599976,616,606.5,611.400024,587844
25/06/19,607.549988,621.75,601.400024,615.799988,948616
26/06/19,615,644.349976,612.099976,628.400024,1209388
27/06/19,631.5,645,627.049988,641.299988,608492
28/06/19,633,633,616.650024,626.599976,1262053
01/07/19,623.900024,626.650024,617,619.700012,398927
02/07/19,620,626.349976,618.349976,621.400024,329686
03/07/19,622.799988,630,613.150024,616.25,649389
04/07/19,618.400024,623,616.75,617.950012,335538
05/07/19,619.900024,620.75,601.099976,605.599976,283752
08/07/19,602,605.599976,588.700012,592,384008
09/07/19,592,598.200012,588.150024,593.799988,502415
10/07/19,598.200012,600.950012,589,594.650024,615842
11/07/19,595,600,592,596.349976,197460
12/07/19,595.950012,603.150024,592.5,599.849976,404710
15/07/19,602.799988,610,591.25,594.599976,1438286
16/07/19,596.549988,608,589.099976,606.650024,475443
17/07/19,608,615.849976,604.549988,610.450012,507557
18/07/19,611,616,599.349976,602.700012,309556
19/07/19,607.549988,609,590,592.650024,388501
22/07/19,592.650024,601.5,590,598.349976,267145
23/07/19,598.349976,603.700012,592.5,595.799988,196451
24/07/19,595.799988,597.950012,592.049988,593.349976,224189
25/07/19,592.5,601.299988,592.5,598.099976,389291
26/07/19,596.049988,600.5,592.400024,594.549988,280533
29/07/19,598,598,574.400024,578.650024,861481
30/07/19,574.049988,579,565,572.200012,1746467
31/07/19,567.700012,582.299988,562.599976,576.75,548673
01/08/19,576.950012,582,563.150024,566.650024,438718
02/08/19,561.150024,569.900024,553,562.700012,1444544
05/08/19,562.700012,566.150024,547.5,559.75,493739
06/08/19,555,572.900024,555,570.099976,384365
07/08/19,572.950012,572.950012,560.099976,564.450012,511803
08/08/19,562.5,568.200012,553.099976,564.5,540347
09/08/19,582.799988,602,564.400024,567.349976,3341498
13/08/19,570,570.150024,543,553.150024,1269481
14/08/19,550,572.650024,550,562.75,1173920
16/08/19,556,559.950012,548.700012,555.900024,627234
19/08/19,554,564.349976,546.400024,560,703831
20/08/19,560.349976,565.349976,553.650024,563.650024,471148
21/08/19,562,562.799988,553.799988,556.349976,1100002
22/08/19,556.349976,556.349976,544.400024,550.549988,476573
23/08/19,547.549988,557,543,553.25,561654
26/08/19,554,562,547.799988,557.150024,657826
27/08/19,557.150024,563,552.650024,559.700012,584007
28/08/19,561,568,558.599976,565,657220
29/08/19,563,575.400024,557.349976,570.400024,940728
30/08/19,575,588.950012,566.200012,584.299988,798746
03/09/19,578.799988,583,575.25,579.799988,508673
04/09/19,577,586.150024,568.599976,573.5,781079
05/09/19,573,584.950012,572.75,578.900024,273675
06/09/19,578,582.75,575,579.450012,176482
09/09/19,578.5,592.5,577.25,587.799988,609512
11/09/19,589,594.549988,586.25,591.950012,277787
12/09/19,591.5,594,584.5,586.849976,1027100
13/09/19,589.799988,597.549988,585.400024,596.5,295974
16/09/19,590.349976,600.700012,585.700012,588.299988,412401
17/09/19,588.299988,589.150024,574.75,576.5,304817
18/09/19,576.700012,585.5,574.25,581.849976,236826
19/09/19,579,582.75,566.450012,568.200012,402449
20/09/19,570,596.75,561.049988,590.450012,723745
23/09/19,599.950012,612.700012,591.799988,606,637319
24/09/19,624.400024,624.400024,603.5,607.150024,950992
25/09/19,603.799988,606.450012,592.049988,601.150024,459163
26/09/19,603,610.25,600.200012,606.400024,444561
27/09/19,603.400024,611.049988,595,596.5,374744
30/09/19,595.200012,596.5,585,588.950012,557777
01/10/19,591.150024,599.650024,576.099976,582.299988,489015
03/10/19,582.099976,589.599976,575.75,585.25,312626
04/10/19,582.099976,584,575,576.849976,646893
07/10/19,576.849976,579.849976,568.099976,577.049988,397181
09/10/19,578.799988,591,576,588.349976,226550
10/10/19,588.5,591.599976,576.5,578.849976,309118
11/10/19,581.950012,595.5,579.200012,593.650024,499901
14/10/19,593.700012,598.5,587.650024,590,262329
15/10/19,593.700012,593.700012,582.700012,588.200012,262653
16/10/19,591.400024,599,585.200012,594.349976,415404
17/10/19,596,607.849976,591.700012,606.150024,441556
18/10/19,607,618.900024,606.150024,613.5,802884
22/10/19,613,626.599976,613,615.950012,387245
23/10/19,619.799988,620.650024,607.200012,610.299988,206913
24/10/19,612,621,607.349976,612.450012,605567
25/10/19,616,616.849976,606.5,609.650024,244921
27/10/19,null,null,null,null,null
29/10/19,614.75,630.700012,610.700012,622.650024,870445
30/10/19,633,636.700012,607.099976,614.299988,1734604
31/10/19,617.25,632.150024,608.349976,626.799988,1613498
01/11/19,631,644.849976,628.049988,634.75,1209304
04/11/19,638.700012,643.900024,634.150024,635.849976,695586
05/11/19,639,647,628.700012,636.849976,949765
06/11/19,637,650.799988,635,643.549988,583987
07/11/19,644,647.799988,642.099976,643.799988,326444
08/11/19,645,645.950012,627.950012,631.549988,279708
11/11/19,628.900024,637.549988,628,634.200012,450555
13/11/19,635.900024,641.849976,629.349976,632.299988,716757
14/11/19,628.299988,636,624.599976,631.400024,326012
15/11/19,632.75,640.950012,632,639.150024,458610
18/11/19,642.099976,649.400024,642,645.549988,410641
19/11/19,649,665.700012,642.599976,645.450012,1033322
20/11/19,646,654.299988,641.400024,647.950012,572551
21/11/19,649,650.349976,637.049988,638.849976,443315
22/11/19,638.950012,644.900024,633.150024,640.549988,455715
25/11/19,640.549988,663.5,638,661.650024,1012526
26/11/19,661.599976,666.450012,650.299988,655.900024,505494
27/11/19,656,665.900024,654.650024,659.799988,692250
28/11/19,658,672.599976,656.049988,671.200012,422148
29/11/19,671.200012,681.849976,667.900024,676.900024,855358
02/12/19,676.900024,684.950012,662.299988,666.900024,536563
03/12/19,668.900024,669,657.099976,660.599976,174865
04/12/19,661,667.450012,655.700012,665.549988,151875
05/12/19,667,675,662.099976,665.900024,589375
06/12/19,667,669.5,657.849976,663.849976,416366
09/12/19,666,669.900024,656.650024,662.599976,346725
10/12/19,662.5,663.75,649,651.150024,340358
11/12/19,650,655.349976,642.650024,649.549988,434771
12/12/19,650.099976,661.150024,650.099976,659.599976,709634
13/12/19,662.900024,676.950012,658,666.650024,1143617
16/12/19,665.049988,674,652.450012,654,258181
17/12/19,656.950012,663.049988,653.450012,654.700012,445629
18/12/19,657,661.200012,635.849976,644.150024,875403
19/12/19,641,652.950012,637.849976,649.25,521545
20/12/19,652.099976,667,648.549988,649.75,1026767
23/12/19,652,673.349976,652,667.900024,1851768
24/12/19,672.700012,684.700012,666,682.799988,2339084
26/12/19,685.650024,692,665.099976,668.599976,2131166
27/12/19,672,677,660,667.5,850160
30/12/19,670.799988,671.75,660.349976,665.549988,676374
31/12/19,667,678.099976,663.849976,667.099976,926104
01/01/20,668.549988,673.400024,663.25,671.349976,519610
02/01/20,672.200012,675.200012,667.549988,672.799988,578952
03/01/20,672.799988,676.700012,666.049988,670.049988,415545
06/01/20,666,666,656.049988,659.75,410376
07/01/20,661,673,661,666.299988,610745
08/01/20,660.099976,669.799988,658.25,665.049988,394579
09/01/20,667.900024,679.099976,667.150024,675.650024,718119
10/01/20,675.099976,694,675.099976,689.700012,1558020
13/01/20,695,705.700012,692.049988,704.650024,1121071
14/01/20,708,733.950012,707,726.599976,3016113
15/01/20,727.099976,737.450012,720.349976,730,1098330
16/01/20,732,740.5,723.950012,737.900024,1062146
17/01/20,737.900024,750.299988,734.099976,747.349976,1252299
20/01/20,746.799988,751.700012,737.349976,746.299988,882699
21/01/20,741,755.700012,741,749.450012,799303
22/01/20,750.25,759.5,746.099976,748.349976,762506
23/01/20,748.349976,760.950012,748,758.450012,571191
24/01/20,759.75,762,753.549988,755.400024,383996
27/01/20,754,759,746,749.650024,508369
28/01/20,748,757.400024,746.950012,748.950012,408669
29/01/20,751,771.150024,751,757.549988,887086
30/01/20,760.650024,763.700012,754,757.900024,524562
31/01/20,761,762.299988,748,751.200012,518351
03/02/20,740.700012,753,719.400024,741.549988,1867055
04/02/20,750,752.099976,729,735.849976,700440
05/02/20,740,762,731.049988,750.450012,1905139
06/02/20,753.900024,756.5,746.549988,753.150024,819970
07/02/20,754.900024,769.650024,751.799988,763.799988,1552526
10/02/20,766.799988,766.799988,754.650024,761.450012,352730
11/02/20,765.150024,779.799988,756.099976,758.25,1128876
12/02/20,760.049988,763.950012,755.599976,756.650024,364940
13/02/20,756.049988,763.25,753,760.75,425579
14/02/20,757.049988,770,757.049988,766.650024,1175223
17/02/20,769,773,749.5,752.700012,621265
18/02/20,755,757,743.099976,749.599976,573449
19/02/20,755,768,748.299988,764.75,742689
20/02/20,761,778.5,760.099976,763.650024,763089
24/02/20,761,769.799988,747.549988,749.799988,405545
25/02/20,752.099976,754.299988,740.349976,749.599976,2778473
26/02/20,751,752,736,743.950012,2579106
27/02/20,748,748.5,725.25,731.799988,1964146
28/02/20,713.5,720.450012,701.099976,714,1827064
